Order ID,Order Date,Ship Date,Shipping Days,Ship Mode,Customer Name,Segment,Country,Governorate,city,sales_person,Product ID,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Revenue,Profit,Returned
EG-2024-1552,2024-07-30,2024-07-31,1,First Class,Tamer Hosny,Consumer,Egypt,Damietta,Ras El Bar,Mina Youssef,TEC-AC-380,Technology,Accessories,2,355.81,0.05,811.24,617.08,811.24,194.16,No
EG-2024-1552,2024-08-01,2024-08-01,0,Same Day,Nour El-Din,Consumer,Egypt,Qalyubia,Shubra El-Kheima,Sara Amin,SPO-FI-572,Sports & Outdoors,Fitness Equipment,4,2999.9,0.1,12959.57,9348.09,12959.57,3611.48,No
EG-2024-1553,2024-08-01,2024-08-07,6,Standard Class,Mohamed Ali,Consumer,Egypt,Luxor,Luxor City,Youssef Khaled,CLO-JA-294,Clothing & Apparel,Jackets,1,1930.41,0.05,2200.67,1601.68,2200.67,598.99,No
EG-2024-1554,2024-08-01,2024-08-01,0,Same Day,Hussein Fahmy,Corporate,Egypt,Sohag,Tahta,Noha Mahmoud,SPO-BI-836,Sports & Outdoors,Bicycles,1,4681.98,0.0,5618.38,4289.36,5618.38,1329.02,No
EG-2024-1553,2024-08-02,2024-08-07,5,Standard Class,Huda El-Mufti,Consumer,Egypt,Suez,Arbaeen,Sara Amin,SPO-BI-377,Sports & Outdoors,Bicycles,9,4071.54,0.05,41774.0,31109.08,41774.0,10664.92,No
EG-2024-1554,2024-08-02,2024-08-04,2,Second Class,Dina El-Sherbiny,Corporate,Egypt,Monufia,Shibin El Kom,Noha Mahmoud,FUR-CH-827,Furniture,Chairs,2,847.14,0.0,2033.14,1328.19,2033.14,704.95,No
EG-2024-1555,2024-08-02,2024-08-05,3,Second Class,Asser Yassin,Corporate,Egypt,Giza,Dokki,Ahmed Ragab,TEC-CO-532,Technology,Copiers,7,5376.67,0.0,45164.03,30278.84,45164.03,14885.19,No
EG-2024-1554,2024-08-03,2024-08-03,0,Same Day,Wael Jassar,Consumer,Egypt,Monufia,Menouf,Ahmed Ragab,OFF-BI-760,Office Supplies,Binders,10,87.41,0.0,1048.92,714.82,1048.92,334.1,No
EG-2024-1555,2024-08-04,2024-08-04,0,Same Day,Hend Sabry,Home Office,Egypt,Monufia,Menouf,Ahmed Ragab,TEC-PH-168,Technology,Phones,5,1445.31,0.0,8671.86,6137.04,8671.86,2534.82,No
EG-2024-1556,2024-08-04,2024-08-09,5,Standard Class,Amr Diab,Consumer,Egypt,Qalyubia,Shubra El-Kheima,Mina Youssef,SPO-BI-598,Sports & Outdoors,Bicycles,7,4690.22,0.05,37427.96,26821.56,37427.96,10606.4,No
EG-2024-1557,2024-08-04,2024-08-10,6,Standard Class,Mayan El-Sayed,Home Office,Egypt,Gharbia,Tanta,Sara Amin,OFF-BI-584,Office Supplies,Binders,6,86.62,0.1,561.29,382.08,561.29,179.21,No
EG-2024-1556,2024-08-05,2024-08-07,2,Second Class,Amir Karara,Home Office,Egypt,Sohag,Sohag City,Ahmed Ragab,OFF-AR-523,Office Supplies,Art,10,61.88,0.0,742.56,538.17,742.56,204.39,No
EG-2024-1557,2024-08-05,2024-08-06,1,First Class,Sherif Anwar,Corporate,Egypt,Fayoum,Sinnuris,Sara Amin,TEC-AC-866,Technology,Accessories,9,380.4,0.15,3492.07,2332.51,3492.07,1159.56,No
EG-2024-1558,2024-08-05,2024-08-11,6,Standard Class,Eyad Nassar,Corporate,Egypt,Qena,Qena City,Youssef Khaled,CLO-SH-405,Clothing & Apparel,Shoes,9,1218.89,0.15,11189.41,8683.36,11189.41,2506.05,No
EG-2024-1557,2024-08-06,2024-08-09,3,Second Class,Tamer Hosny,Corporate,Egypt,Suez,Arbaeen,Amr Salah,SPO-FI-154,Sports & Outdoors,Fitness Equipment,6,3166.6,0.0,22799.52,15975.74,22799.52,6823.78,No
EG-2024-1558,2024-08-06,2024-08-06,0,Same Day,Zainab Soliman,Corporate,Egypt,Beheira,Kafr El Dawar,Noha Mahmoud,CLO-SH-446,Clothing & Apparel,Shirts,4,381.36,0.0,1830.53,1310.02,1830.53,520.51,No
EG-2024-1558,2024-08-07,2024-08-08,1,First Class,Yasmine Sabri,Corporate,Egypt,Damietta,Ras El Bar,Youssef Khaled,OFF-BI-566,Office Supplies,Binders,10,77.59,0.0,931.08,660.62,931.08,270.46,No
EG-2024-1559,2024-08-07,2024-08-08,1,First Class,Hend Sabry,Home Office,Egypt,Port Said,Port Fouad,Sara Amin,CLO-SH-812,Clothing & Apparel,Shoes,8,1095.81,0.0,10519.78,7174.61,10519.78,3345.17,No
EG-2024-1560,2024-08-07,2024-08-08,1,First Class,Mahmoud Saad,Corporate,Egypt,Matrouh,Siwa,Noha Mahmoud,SPO-CA-668,Sports & Outdoors,Camping Gear,6,1560.42,0.1,10111.52,6718.86,10111.52,3392.66,No
EG-2024-1559,2024-08-08,2024-08-09,1,First Class,Ghada Abdelrazek,Home Office,Egypt,Ismailia,Al Qantara,Noha Mahmoud,SPO-FI-103,Sports & Outdoors,Fitness Equipment,2,2927.19,0.0,7025.26,4653.34,7025.26,2371.92,No
EG-2024-1560,2024-08-09,2024-08-11,2,Second Class,Khaled El-Nabawy,Consumer,Egypt,Matrouh,Marsa Matrouh,Mina Youssef,TEC-CO-379,Technology,Copiers,4,4515.48,0.1,19506.87,14811.71,19506.87,4695.16,No
EG-2024-1561,2024-08-10,2024-08-14,4,Standard Class,Fatma Ibrahim,Home Office,Egypt,Qena,Abu Tesht,Amr Salah,SPO-BI-716,Sports & Outdoors,Bicycles,7,4510.37,0.0,37887.11,29671.3,37887.11,8215.81,No
EG-2024-1562,2024-08-10,2024-08-13,3,Second Class,Ahmed Helmy,Home Office,Egypt,Asyut,Fateh,Mina Youssef,HOM-AI-618,Home Appliances,Air Conditioners,9,15631.68,0.0,168822.14,122157.48,168822.14,46664.66,No
EG-2024-1562,2024-08-11,2024-08-17,6,Standard Class,Mena Shalaby,Consumer,Egypt,Beheira,Damanhour,Karim Salah,FUR-FU-269,Furniture,Furnishings,4,138.87,0.1,599.92,419.03,599.92,180.89,No
EG-2024-1563,2024-08-12,2024-08-12,0,Same Day,Yasmine Sabri,Home Office,Egypt,Qalyubia,Khanka,Youssef Khaled,HOM-RE-688,Home Appliances,Refrigerators,6,12091.34,0.0,87057.65,63007.87,87057.65,24049.78,No
EG-2024-1564,2024-08-12,2024-08-18,6,Standard Class,Ahmed Ezz,Consumer,Egypt,Damietta,New Damietta,Noha Mahmoud,SPO-FI-538,Sports & Outdoors,Fitness Equipment,1,2833.22,0.0,3399.86,2348.88,3399.86,1050.98,No
EG-2024-1565,2024-08-12,2024-08-17,5,Standard Class,Rania Moustafa,Corporate,Egypt,Cairo,New Cairo,Sara Amin,FUR-BO-524,Furniture,Bookcases,6,1812.03,0.0,13046.62,8955.7,13046.62,4090.92,No
EG-2024-1564,2024-08-13,2024-08-18,5,Standard Class,Hany Ramzy,Home Office,Egypt,Luxor,Esna,Karim Salah,FUR-FU-229,Furniture,Furnishings,5,142.3,0.0,853.8,651.6,853.8,202.2,No
EG-2024-1565,2024-08-14,2024-08-18,4,Standard Class,Asser Yassin,Corporate,Egypt,Kafr El-Sheikh,Baltim,Karim Salah,HOM-AI-238,Home Appliances,Air Conditioners,3,16182.03,0.0,58255.31,38574.43,58255.31,19680.88,No
EG-2024-1566,2024-08-14,2024-08-17,3,Second Class,Hend Sabry,Consumer,Egypt,Qena,Nag Hammadi,Ahmed Ragab,CLO-SH-811,Clothing & Apparel,Shirts,2,432.73,0.05,986.62,702.53,986.62,284.09,No
EG-2024-1566,2024-08-15,2024-08-16,1,First Class,Asma Abulyazeid,Consumer,Egypt,Dakahlia,Talkha,Amr Salah,TEC-AC-596,Technology,Accessories,10,339.04,0.0,4068.48,2875.81,4068.48,1192.67,No
EG-2024-1567,2024-08-15,2024-08-18,3,Second Class,Mahmoud Saad,Corporate,Egypt,Alexandria,Stanly,Sara Amin,OFF-ST-202,Office Supplies,Storage,4,267.25,0.0,1282.8,836.36,1282.8,446.44,No
EG-2024-1568,2024-08-15,2024-08-17,2,Second Class,Amr Diab,Home Office,Egypt,Aswan,Kom Ombo,Sara Amin,OFF-ST-931,Office Supplies,Storage,2,298.8,0.0,717.12,563.01,717.12,154.11,No
EG-2024-1567,2024-08-16,2024-08-16,0,Same Day,Mayan El-Sayed,Corporate,Egypt,Port Said,Al Arab,Noha Mahmoud,SPO-SP-625,Sports & Outdoors,Sportswear,1,486.02,0.05,554.06,416.42,554.06,137.64,No
EG-2024-1568,2024-08-17,2024-08-20,3,Second Class,Amr Hassan,Consumer,Egypt,Kafr El-Sheikh,Kafr El-Sheikh City,Ahmed Ragab,SPO-SP-242,Sports & Outdoors,Sportswear,6,463.93,0.0,3340.3,2320.51,3340.3,1019.79,No
EG-2024-1569,2024-08-18,2024-08-22,4,Standard Class,Amir Karara,Home Office,Egypt,Minya,Samalut,Amr Salah,OFF-AR-517,Office Supplies,Art,4,56.65,0.05,258.32,181.81,258.32,76.51,No
EG-2024-1570,2024-08-18,2024-08-22,4,Standard Class,Hany Ramzy,Corporate,Egypt,Sohag,Tahta,Karim Salah,TEC-PH-647,Technology,Phones,7,1574.51,0.0,13225.88,10573.97,13225.88,2651.91,No
EG-2024-1571,2024-08-18,2024-08-18,0,Same Day,Mohamed Ali,Corporate,Egypt,Monufia,Menouf,Noha Mahmoud,CLO-SH-642,Clothing & Apparel,Shirts,6,420.94,0.0,3030.77,2107.21,3030.77,923.56,No
EG-2024-1570,2024-08-19,2024-08-22,3,Second Class,Ahmed Ezz,Home Office,Egypt,Monufia,Shibin El Kom,Amr Salah,TEC-MA-279,Technology,Machines,10,5043.73,0.0,60524.76,41738.31,60524.76,18786.45,No
EG-2024-1571,2024-08-20,2024-08-22,2,Second Class,Sahar El-Sayegh,Corporate,Egypt,Asyut,Dairut,Amr Salah,CLO-JA-303,Clothing & Apparel,Jackets,7,1861.08,0.15,13288.11,10102.83,13288.11,3185.28,No
EG-2024-1572,2024-08-21,2024-08-22,1,First Class,Mona Abdelrahman,Consumer,Egypt,South Sinai,Nuweiha,Ahmed Ragab,FUR-CH-578,Furniture,Chairs,10,851.84,0.0,10222.08,7135.63,10222.08,3086.45,No
EG-2024-1573,2024-08-21,2024-08-23,2,Second Class,Amr Hassan,Consumer,Egypt,Cairo,Nasr City,Ahmed Ragab,CLO-JA-820,Clothing & Apparel,Jackets,5,1951.23,0.0,11707.38,8973.3,11707.38,2734.08,No
EG-2024-1573,2024-08-22,2024-08-28,6,Standard Class,Jamila Awad,Corporate,Egypt,Dakahlia,Mit Ghamr,Youssef Khaled,HOM-RE-843,Home Appliances,Refrigerators,7,11735.11,0.05,93646.17,67849.87,93646.17,25796.3,No
EG-2024-1574,2024-08-22,2024-08-22,0,Same Day,Reem Moustafa,Corporate,Egypt,Qalyubia,Khanka,Karim Salah,HOM-RE-559,Home Appliances,Refrigerators,9,11656.82,0.1,113304.29,75774.38,113304.29,37529.91,No
EG-2024-1574,2024-08-23,2024-08-26,3,Second Class,Ahmed Mekky,Corporate,Egypt,Damietta,Damietta City,Ahmed Ragab,FUR-CH-409,Furniture,Chairs,5,875.94,0.0,5255.64,3853.82,5255.64,1401.82,No
EG-2024-1575,2024-08-23,2024-08-28,5,Standard Class,Yasmine Sabri,Corporate,Egypt,Sohag,Akhmim,Noha Mahmoud,CLO-PA-956,Clothing & Apparel,Pants,3,581.79,0.15,1780.27,1417.17,1780.27,363.1,No
EG-2024-1576,2024-08-23,2024-08-23,0,Same Day,Ahmed Mansour,Consumer,Egypt,Qena,Abu Tesht,Mina Youssef,TEC-PH-844,Technology,Phones,3,1512.82,0.05,5173.84,3412.62,5173.84,1761.22,No
EG-2024-1575,2024-08-24,2024-08-24,0,Same Day,Mohamed Ramadan,Consumer,Egypt,Aswan,Kom Ombo,Mina Youssef,HOM-BL-696,Home Appliances,Blenders,1,764.89,0.0,917.87,624.85,917.87,293.02,No
EG-2024-1576,2024-08-24,2024-08-27,3,Second Class,Sahar El-Sayegh,Corporate,Egypt,Aswan,Edfu,Noha Mahmoud,TEC-MA-621,Technology,Machines,2,5023.46,0.0,12056.3,8858.31,12056.3,3197.99,Yes
EG-2024-1576,2024-08-25,2024-08-31,6,Standard Class,Amr Hassan,Consumer,Egypt,Port Said,Port Fouad,Mina Youssef,SPO-CA-985,Sports & Outdoors,Camping Gear,4,1585.13,0.0,7608.62,5135.98,7608.62,2472.64,No
EG-2024-1577,2024-08-25,2024-08-25,0,Same Day,Ahmed Mekky,Corporate,Egypt,Beni Suef,Beni Suef City,Mina Youssef,OFF-PA-736,Office Supplies,Paper,5,49.26,0.0,295.56,226.43,295.56,69.13,No
EG-2024-1577,2024-08-26,2024-08-27,1,First Class,Tamer Hosny,Consumer,Egypt,New Valley,Farafra,Youssef Khaled,TEC-AC-834,Technology,Accessories,3,335.78,0.0,1208.81,878.75,1208.81,330.06,No
EG-2024-1578,2024-08-26,2024-08-26,0,Same Day,Sherif Anwar,Home Office,Egypt,New Valley,Dakhla,Mina Youssef,TEC-PH-702,Technology,Phones,4,1524.91,0.1,6587.61,5228.68,6587.61,1358.93,No
EG-2024-1578,2024-08-27,2024-09-02,6,Standard Class,Ahmed Mansour,Corporate,Egypt,Gharbia,Zifta,Karim Salah,FUR-BO-476,Furniture,Bookcases,10,2192.9,0.0,26314.8,19531.01,26314.8,6783.79,No
EG-2024-1579,2024-08-28,2024-09-03,6,Standard Class,Reem Moustafa,Consumer,Egypt,Qena,Abu Tesht,Mina Youssef,CLO-PA-344,Clothing & Apparel,Pants,8,545.02,0.15,4447.36,3429.33,4447.36,1018.03,No
EG-2024-1580,2024-08-29,2024-08-29,0,Same Day,Maged El-Kedwany,Consumer,Egypt,Aswan,Kom Ombo,Karim Salah,TEC-MA-231,Technology,Machines,6,5898.25,0.15,36097.29,26813.79,36097.29,9283.5,No
EG-2024-1581,2024-08-29,2024-08-29,0,Same Day,Ahmed Helmy,Corporate,Egypt,North Sinai,Sheikh Zuweid,Karim Salah,HOM-MI-441,Home Appliances,Microwaves,3,3202.41,0.1,10375.81,6870.69,10375.81,3505.12,No
EG-2024-1582,2024-08-29,2024-08-30,1,First Class,Yasmine Sabri,Consumer,Egypt,Gharbia,Tanta,Mina Youssef,HOM-AI-190,Home Appliances,Air Conditioners,1,17376.75,0.05,19809.5,13423.34,19809.5,6386.16,No
EG-2024-1581,2024-08-31,2024-08-31,0,Same Day,Tamer Hosny,Corporate,Egypt,Qalyubia,Banha,Karim Salah,SPO-FI-724,Sports & Outdoors,Fitness Equipment,4,2818.06,0.05,12850.36,8840.02,12850.36,4010.34,No
EG-2024-1582,2024-09-01,2024-09-02,1,First Class,Mayan El-Sayed,Home Office,Egypt,Beni Suef,Biba,Karim Salah,HOM-BL-342,Home Appliances,Blenders,4,839.27,0.05,3827.08,2917.05,3827.08,910.03,No
EG-2024-1583,2024-09-02,2024-09-03,1,First Class,Dina El-Sherbiny,Corporate,Egypt,Alexandria,Miami,Karim Salah,CLO-JA-821,Clothing & Apparel,Jackets,3,1627.47,0.0,5858.89,4431.23,5858.89,1427.66,No
EG-2024-1584,2024-09-03,2024-09-08,5,Standard Class,Adel Emam,Consumer,Egypt,New Valley,Dakhla,Amr Salah,SPO-FI-167,Sports & Outdoors,Fitness Equipment,6,3164.01,0.1,20502.78,15536.99,20502.78,4965.79,No
EG-2024-1585,2024-09-04,2024-09-09,5,Standard Class,Hazem Emam,Consumer,Egypt,Damietta,Damietta City,Youssef Khaled,FUR-CH-571,Furniture,Chairs,3,769.48,0.0,2770.13,1988.03,2770.13,782.1,No
EG-2024-1586,2024-09-04,2024-09-07,3,Second Class,Ghada Abdelrazek,Corporate,Egypt,Monufia,Shibin El Kom,Youssef Khaled,HOM-AI-834,Home Appliances,Air Conditioners,1,16544.89,0.0,19853.87,13378.75,19853.87,6475.12,No
EG-2024-1587,2024-09-04,2024-09-04,0,Same Day,Amina Khalil,Home Office,Egypt,Damietta,Ras El Bar,Ahmed Ragab,FUR-TA-972,Furniture,Tables,4,4270.53,0.0,20498.54,15803.59,20498.54,4694.95,No
EG-2024-1586,2024-09-05,2024-09-08,3,Second Class,Adel Emam,Consumer,Egypt,Giza,Sheikh Zayed,Youssef Khaled,HOM-AI-783,Home Appliances,Air Conditioners,7,17094.16,0.15,122052.3,83591.29,122052.3,38461.01,No
EG-2024-1587,2024-09-05,2024-09-10,5,Standard Class,Ahmed Ezz,Corporate,Egypt,Fayoum,Fayoum City,Sara Amin,CLO-JA-690,Clothing & Apparel,Jackets,4,1770.96,0.15,7225.52,5572.43,7225.52,1653.09,No
EG-2024-1588,2024-09-05,2024-09-06,1,First Class,Amir Karara,Corporate,Egypt,Ismailia,Ismailia City,Ahmed Ragab,HOM-AI-418,Home Appliances,Air Conditioners,9,16839.11,0.0,181862.39,141273.52,181862.39,40588.87,No
EG-2024-1587,2024-09-06,2024-09-11,5,Standard Class,Hussein Fahmy,Corporate,Egypt,Red Sea,Marsa Alam,Youssef Khaled,HOM-AI-378,Home Appliances,Air Conditioners,9,16369.06,0.0,176785.85,139510.85,176785.85,37275.0,No
EG-2024-1588,2024-09-07,2024-09-09,2,Second Class,Tarek Sayed,Consumer,Egypt,Cairo,Nasr City,Amr Salah,TEC-CO-466,Technology,Copiers,7,4988.38,0.0,41902.39,29011.89,41902.39,12890.5,No
EG-2024-1589,2024-09-08,2024-09-10,2,Second Class,Mohamed Henedy,Consumer,Egypt,Matrouh,Alamein,Karim Salah,FUR-TA-747,Furniture,Tables,6,4103.27,0.05,28066.36,20562.72,28066.36,7503.64,No
EG-2024-1590,2024-09-08,2024-09-09,1,First Class,Sherif Anwar,Corporate,Egypt,Matrouh,Marsa Matrouh,Youssef Khaled,TEC-MA-626,Technology,Machines,5,5358.18,0.0,32149.08,24782.0,32149.08,7367.08,No
EG-2024-1590,2024-09-09,2024-09-09,0,Same Day,Hussein Fahmy,Corporate,Egypt,Beheira,Damanhour,Karim Salah,OFF-PA-535,Office Supplies,Paper,3,45.94,0.1,148.84,116.09,148.84,32.75,No
EG-2024-1591,2024-09-09,2024-09-09,0,Same Day,Sherif Anwar,Home Office,Egypt,North Sinai,Rafah,Mina Youssef,HOM-MI-333,Home Appliances,Microwaves,8,3274.06,0.0,31430.98,24765.67,31430.98,6665.31,No
EG-2024-1591,2024-09-10,2024-09-14,4,Standard Class,Huda El-Mufti,Corporate,Egypt,Damietta,New Damietta,Ahmed Ragab,CLO-PA-624,Clothing & Apparel,Pants,3,563.8,0.05,1928.2,1395.8,1928.2,532.4,No
EG-2024-1592,2024-09-11,2024-09-11,0,Same Day,Mahmoud Yassin,Corporate,Egypt,Gharbia,Tanta,Mina Youssef,OFF-PA-644,Office Supplies,Paper,9,48.96,0.0,528.77,374.79,528.77,153.98,Yes
EG-2024-1593,2024-09-13,2024-09-17,4,Standard Class,Asmaa Galal,Corporate,Egypt,Cairo,New Cairo,Mina Youssef,TEC-MA-556,Technology,Machines,6,5432.95,0.0,39117.24,29643.7,39117.24,9473.54,No
EG-2024-1594,2024-09-13,2024-09-14,1,First Class,Asma Abulyazeid,Corporate,Egypt,Asyut,Asyut City,Karim Salah,FUR-FU-246,Furniture,Furnishings,4,135.79,0.0,651.79,433.97,651.79,217.82,No
EG-2024-1594,2024-09-14,2024-09-16,2,Second Class,Amr Diab,Home Office,Egypt,North Sinai,Arish,Noha Mahmoud,SPO-CA-435,Sports & Outdoors,Camping Gear,1,1506.03,0.15,1536.15,1050.62,1536.15,485.53,No
EG-2024-1595,2024-09-15,2024-09-18,3,Second Class,Mai Ezz Eldin,Consumer,Egypt,Gharbia,Tanta,Mina Youssef,FUR-BO-120,Furniture,Bookcases,8,1954.37,0.15,15947.66,12224.65,15947.66,3723.01,No
EG-2024-1596,2024-09-16,2024-09-19,3,Second Class,Aya Mahmoud,Consumer,Egypt,Asyut,Fateh,Noha Mahmoud,OFF-PA-564,Office Supplies,Paper,2,54.8,0.0,131.52,97.58,131.52,33.94,No
EG-2024-1597,2024-09-16,2024-09-17,1,First Class,Mohamed Henedy,Corporate,Egypt,Sohag,Tahta,Sara Amin,FUR-TA-115,Furniture,Tables,5,4918.08,0.15,25082.21,18887.7,25082.21,6194.51,No
EG-2024-1598,2024-09-16,2024-09-21,5,Standard Class,Youssef Hussein,Home Office,Egypt,Sohag,Akhmim,Mina Youssef,CLO-SH-619,Clothing & Apparel,Shoes,8,1133.53,0.0,10881.89,8372.24,10881.89,2509.65,No
EG-2024-1597,2024-09-17,2024-09-23,6,Standard Class,Mohamed Henedy,Corporate,Egypt,Ismailia,Al Qantara,Karim Salah,CLO-SH-267,Clothing & Apparel,Shirts,6,416.46,0.05,2848.58,1865.75,2848.58,982.83,No
EG-2024-1598,2024-09-17,2024-09-20,3,Second Class,Mohamed Ali,Home Office,Egypt,Qena,Abu Tesht,Karim Salah,SPO-BI-348,Sports & Outdoors,Bicycles,8,4725.76,0.0,45367.3,35805.75,45367.3,9561.55,No
EG-2024-1599,2024-09-17,2024-09-21,4,Standard Class,Nour El-Sherif,Home Office,Egypt,Matrouh,Siwa,Ahmed Ragab,SPO-FI-901,Sports & Outdoors,Fitness Equipment,4,2957.17,0.0,14194.42,10305.72,14194.42,3888.7,No
EG-2024-1598,2024-09-18,2024-09-24,6,Standard Class,Ghada Abdelrazek,Home Office,Egypt,Sharqia,10th of Ramadan,Ahmed Ragab,CLO-JA-211,Clothing & Apparel,Jackets,4,1804.54,0.0,8661.79,6162.58,8661.79,2499.21,No
EG-2024-1599,2024-09-18,2024-09-19,1,First Class,Mahmoud Saad,Corporate,Egypt,Ismailia,Ismailia City,Ahmed Ragab,OFF-BI-668,Office Supplies,Binders,6,76.13,0.05,520.73,367.39,520.73,153.34,No
EG-2024-1599,2024-09-19,2024-09-24,5,Standard Class,Mohamed Henedy,Consumer,Egypt,Asyut,Dairut,Noha Mahmoud,TEC-PH-447,Technology,Phones,6,1624.75,0.0,11698.2,8485.5,11698.2,3212.7,No
EG-2024-1600,2024-09-19,2024-09-25,6,Standard Class,Amir Karara,Home Office,Egypt,Sharqia,Belbeis,Youssef Khaled,OFF-AR-736,Office Supplies,Art,3,60.49,0.0,217.76,160.36,217.76,57.4,No
EG-2024-1601,2024-09-19,2024-09-23,4,Standard Class,Mohamed Henedy,Corporate,Egypt,Aswan,Aswan City,Karim Salah,FUR-BO-144,Furniture,Bookcases,8,2090.92,0.15,17061.91,11337.98,17061.91,5723.93,No
EG-2024-1600,2024-09-20,2024-09-23,3,Second Class,Karim Abdelaziz,Corporate,Egypt,Suez,Suez City,Noha Mahmoud,TEC-AC-855,Technology,Accessories,3,367.07,0.0,1321.45,1041.72,1321.45,279.73,No
EG-2024-1601,2024-09-20,2024-09-26,6,Standard Class,Karim Abdelaziz,Corporate,Egypt,Qena,Abu Tesht,Ahmed Ragab,SPO-FI-805,Sports & Outdoors,Fitness Equipment,9,2883.44,0.05,29584.09,20596.92,29584.09,8987.17,No
EG-2024-1601,2024-09-21,2024-09-23,2,Second Class,Mahmoud Saad,Corporate,Egypt,Asyut,Dairut,Sara Amin,TEC-CO-531,Technology,Copiers,5,5146.0,0.0,30876.0,20304.12,30876.0,10571.88,No
EG-2024-1602,2024-09-22,2024-09-24,2,Second Class,Wael Jassar,Corporate,Egypt,South Sinai,Nuweiha,Ahmed Ragab,TEC-CO-703,Technology,Copiers,7,4701.42,0.1,35542.74,25873.75,35542.74,9668.99,No
EG-2024-1603,2024-09-22,2024-09-26,4,Standard Class,Asser Yassin,Home Office,Egypt,Damietta,New Damietta,Noha Mahmoud,TEC-MA-373,Technology,Machines,3,5110.32,0.0,18397.15,14163.34,18397.15,4233.81,No
EG-2024-1603,2024-09-23,2024-09-27,4,Standard Class,Tamer Hosny,Corporate,Egypt,Asyut,Asyut City,Youssef Khaled,CLO-PA-960,Clothing & Apparel,Pants,5,577.71,0.0,3466.26,2381.33,3466.26,1084.93,No
EG-2024-1604,2024-09-23,2024-09-29,6,Standard Class,Hazem Emam,Home Office,Egypt,Cairo,Maadi,Ahmed Ragab,HOM-RE-463,Home Appliances,Refrigerators,2,12063.11,0.05,27503.89,21717.54,27503.89,5786.35,No
EG-2024-1604,2024-09-24,2024-09-24,0,Same Day,Tara Emad,Corporate,Egypt,Aswan,Edfu,Sara Amin,CLO-SH-848,Clothing & Apparel,Shoes,3,1261.12,0.05,4313.03,2806.65,4313.03,1506.38,No
EG-2024-1605,2024-09-24,2024-09-27,3,Second Class,Wael Jassar,Consumer,Egypt,Beheira,Kom Hamada,Sara Amin,CLO-SH-182,Clothing & Apparel,Shoes,1,1125.66,0.0,1350.79,918.95,1350.79,431.84,No
EG-2024-1605,2024-09-25,2024-09-27,2,Second Class,Hassan El-Raddad,Consumer,Egypt,Monufia,Menouf,Ahmed Ragab,FUR-CH-814,Furniture,Chairs,10,902.51,0.0,10830.12,8113.84,10830.12,2716.28,No
EG-2024-1606,2024-09-25,2024-09-29,4,Standard Class,Adel Emam,Consumer,Egypt,Kafr El-Sheikh,Baltim,Ahmed Ragab,OFF-BI-651,Office Supplies,Binders,2,82.13,0.0,197.11,140.93,197.11,56.18,No
EG-2024-1607,2024-09-25,2024-09-28,3,Second Class,Hussein Fahmy,Corporate,Egypt,Sohag,Sohag City,Noha Mahmoud,FUR-CH-396,Furniture,Chairs,5,850.25,0.1,4591.35,3129.86,4591.35,1461.49,No
EG-2024-1606,2024-09-26,2024-09-28,2,Second Class,Yasmine Sabri,Home Office,Egypt,South Sinai,Sharm El-Sheikh,Ahmed Ragab,HOM-BL-698,Home Appliances,Blenders,6,853.0,0.0,6141.6,4069.1,6141.6,2072.5,No
EG-2024-1607,2024-09-26,2024-09-27,1,First Class,Asma Abulyazeid,Consumer,Egypt,Cairo,New Cairo,Mina Youssef,SPO-CA-983,Sports & Outdoors,Camping Gear,7,1576.14,0.1,11915.62,8366.53,11915.62,3549.09,No
EG-2024-1607,2024-09-27,2024-10-02,5,Standard Class,Hassan El-Raddad,Consumer,Egypt,Beni Suef,Nasser,Sara Amin,HOM-MI-717,Home Appliances,Microwaves,4,3495.81,0.15,14262.91,11288.75,14262.91,2974.16,No
EG-2024-1608,2024-09-27,2024-10-01,4,Standard Class,Yasmine Sabri,Consumer,Egypt,North Sinai,Arish,Noha Mahmoud,OFF-PA-482,Office Supplies,Paper,10,52.79,0.15,538.46,370.13,538.46,168.33,No
EG-2024-1609,2024-09-27,2024-10-03,6,Standard Class,Karim Abdelaziz,Consumer,Egypt,Monufia,Shibin El Kom,Sara Amin,FUR-FU-848,Furniture,Furnishings,4,146.63,0.0,703.82,499.27,703.82,204.55,No
EG-2024-1608,2024-09-28,2024-10-01,3,Second Class,Tamer Hosny,Consumer,Egypt,Cairo,Nasr City,Amr Salah,HOM-RE-492,Home Appliances,Refrigerators,10,12981.75,0.0,155781.0,112180.57,155781.0,43600.43,No
EG-2024-1609,2024-09-28,2024-10-02,4,Standard Class,Ahmed Mekky,Home Office,Egypt,Beheira,Damanhour,Sara Amin,FUR-FU-105,Furniture,Furnishings,3,154.5,0.0,556.2,427.65,556.2,128.55,No
EG-2024-1609,2024-09-29,2024-09-29,0,Same Day,Sahar El-Sayegh,Consumer,Egypt,North Sinai,Sheikh Zuweid,Ahmed Ragab,CLO-SH-579,Clothing & Apparel,Shirts,9,439.55,0.0,4747.14,3397.38,4747.14,1349.76,No
EG-2024-1610,2024-09-30,2024-10-04,4,Standard Class,Mai Ezz Eldin,Corporate,Egypt,Monufia,Sadat City,Sara Amin,HOM-BL-100,Home Appliances,Blenders,9,817.65,0.0,8830.62,5939.29,8830.62,2891.33,No
